P,q,M1,logM1,M2,logM2,R1,logR1,R2,logR2,L1,logL1,L2,logL2,T1,logT1,T2,logT2,Type
0.96494,0.43,1.8,0.255272505,0.77,-0.113509275,1.55,0.190331698,0.92,-0.036212173,4.68,0.670245853,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
3.267581,0.44,1.8,0.255272505,0.8,-0.096910013,1.55,0.190331698,0.95,-0.022276395,4.68,0.670245853,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
3.267581,0.44,1.8,0.255272505,0.8,-0.096910013,1.55,0.190331698,0.95,-0.022276395,4.68,0.670245853,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
5.818778,0.48,1.75,0.243038049,0.84,-0.075720714,1.55,0.190331698,0.96,-0.017728767,4.68,0.670245853,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
5.818778,0.48,1.75,0.243038049,0.84,-0.075720714,1.55,0.190331698,0.96,-0.017728767,4.68,0.670245853,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
0.8831622,0.72,1.7,0.230448921,1.2,0.079181246,1.5,0.176091259,1.15,0.06069784,4.68,0.670245853,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
0.8831622,0.72,1.7,0.230448921,1.2,0.079181246,1.5,0.176091259,1.15,0.06069784,4.68,0.670245853,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.781,0.3,1.45,0.161368002,0.44,-0.356547324,1.4,0.146128036,0.7,-0.15490196,5.13,0.710117365,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.781,0.3,1.45,0.161368002,0.44,-0.356547324,1.4,0.146128036,0.7,-0.15490196,5.13,0.710117365,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
0.8577303,0.44,1.75,0.243038049,0.77,-0.113509275,1.53,0.184691431,0.92,-0.036212173,5.13,0.710117365,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
0.8577303,0.44,1.75,0.243038049,0.77,-0.113509275,1.53,0.184691431,0.92,-0.036212173,5.13,0.710117365,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
0.862754,0.48,1.8,0.255272505,0.85,-0.070581074,1.6,0.204119983,1,0,5.13,0.710117365,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
0.862754,0.48,1.8,0.255272505,0.85,-0.070581074,1.6,0.204119983,1,0,5.13,0.710117365,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.22524,0.39,1.52,0.181843588,0.59,-0.229147988,1.35,0.130333768,0.78,-0.107905397,6.17,0.790285164,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.22524,0.39,1.52,0.181843588,0.59,-0.229147988,1.35,0.130333768,0.78,-0.107905397,6.17,0.790285164,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.89382,0.2,1.45,0.161368002,0.29,-0.537602002,1.9,0.278753601,0.86,-0.065501549,7.24,0.859738566,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.89382,0.2,1.45,0.161368002,0.29,-0.537602002,1.9,0.278753601,0.86,-0.065501549,7.24,0.859738566,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.898945,0.16,1.75,0.243038049,0.28,-0.552841969,2.2,0.342422681,0.9,-0.045757491,8.32,0.920123326,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.898945,0.16,1.75,0.243038049,0.28,-0.552841969,2.2,0.342422681,0.9,-0.045757491,8.32,0.920123326,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
2.224754,0.18,1.75,0.243038049,0.32,-0.494850022,1.9,0.278753601,0.8,-0.096910013,10,1,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
2.224754,0.18,1.75,0.243038049,0.32,-0.494850022,1.9,0.278753601,0.8,-0.096910013,10,1,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.4234498,0.17,1.75,0.243038049,0.3,-0.522878745,2,0.301029996,0.85,-0.070581074,10,1,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.4234498,0.17,1.75,0.243038049,0.3,-0.522878745,2,0.301029996,0.85,-0.070581074,10,1,5.12861384,0.71,6180,3.790988475,6820,3.833784375,EW
1.266821,0.87,1.61,0.206825876,1.4,0.146128036,1.58,0.198657087,1.91,0.281033367,7.14,0.853698212,7.28,0.862131379,7540,3.877371346,6890,3.838219222,EW
4.4776635,0.87,1.61,0.206825876,1.4,0.146128036,1.58,0.198657087,1.91,0.281033367,7.14,0.853698212,7.28,0.862131379,7540,3.877371346,6890,3.838219222,EW
0.409646,0.241134752,1.41,0.149219113,0.34,-0.468521083,1.45,0.161368002,0.77,-0.113509275,4.522898179,0.655416811,1.2055075,0.081169916,7000,3.84509804,6902,3.838974955,EW
0.440414,0.14619883,1.71,0.23299611,0.25,-0.602059991,1.77,0.247973266,0.81,-0.091514981,6.922329458,0.840252265,1.414631205,0.150643234,7047,3.848004271,7004,3.845346137,EW
1.75106,0.6,1.55,0.190331698,0.93,-0.031517051,1.68,0.225309282,1.69,0.227886705,6.58,0.818225894,6.06,0.782472624,7160,3.854913022,7010,3.845718018,EW
4.4776635,0.6,1.55,0.190331698,0.93,-0.031517051,1.68,0.225309282,1.69,0.227886705,6.58,0.818225894,6.06,0.782472624,7160,3.854913022,7010,3.845718018,EW
3.31074,0.36,1.43,0.155336037,0.51,-0.292429824,1.32,0.120573931,0.72,-0.142667504,2.69,0.42975228,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
3.31074,0.36,1.43,0.155336037,0.51,-0.292429824,1.32,0.120573931,0.72,-0.142667504,2.69,0.42975228,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
2.088947,0.46,1.3,0.113943352,0.6,-0.22184875,1.2,0.079181246,0.72,-0.142667504,3.63,0.559906625,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
2.088947,0.46,1.3,0.113943352,0.6,-0.22184875,1.2,0.079181246,0.72,-0.142667504,3.63,0.559906625,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
2.00836486,0.5,1.4,0.146128036,0.7,-0.15490196,1.25,0.096910013,0.8,-0.096910013,3.63,0.559906625,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
2.00836486,0.5,1.4,0.146128036,0.7,-0.15490196,1.25,0.096910013,0.8,-0.096910013,3.63,0.559906625,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
0.6405964,0.37,1.45,0.161368002,0.54,-0.26760624,1.32,0.120573931,0.73,-0.13667714,4.17,0.620136055,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
0.6405964,0.37,1.45,0.161368002,0.54,-0.26760624,1.32,0.120573931,0.73,-0.13667714,4.17,0.620136055,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
4.28947,0.5,1.8,0.255272505,0.9,-0.045757491,1.55,0.190331698,1,0,4.68,0.670245853,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
4.28947,0.5,1.8,0.255272505,0.9,-0.045757491,1.55,0.190331698,1,0,4.68,0.670245853,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.269771,0.4,1.6,0.204119983,0.64,-0.193820026,1.4,0.146128036,0.82,-0.086186148,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.269771,0.4,1.6,0.204119983,0.64,-0.193820026,1.4,0.146128036,0.82,-0.086186148,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.0155663,0.44,1.8,0.255272505,0.8,-0.096910013,1.6,0.204119983,0.95,-0.022276395,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.0155663,0.44,1.8,0.255272505,0.8,-0.096910013,1.6,0.204119983,0.95,-0.022276395,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.44864,0.48,1.8,0.255272505,0.86,-0.065501549,1.6,0.204119983,1,0,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.44864,0.48,1.8,0.255272505,0.86,-0.065501549,1.6,0.204119983,1,0,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
0.9718566,0.5,1.8,0.255272505,0.9,-0.045757491,1.6,0.204119983,1,0,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
0.9718566,0.5,1.8,0.255272505,0.9,-0.045757491,1.6,0.204119983,1,0,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.661124,0.54,1.7,0.230448921,0.92,-0.036212173,1.5,0.176091259,1.1,0.041392685,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.661124,0.54,1.7,0.230448921,0.92,-0.036212173,1.5,0.176091259,1.1,0.041392685,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.74216,0.65,1.8,0.255272505,1.15,0.06069784,1.55,0.190331698,1.1,0.041392685,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.74216,0.65,1.8,0.255272505,1.15,0.06069784,1.55,0.190331698,1.1,0.041392685,5.13,0.710117365,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
2.26941,0.39,1.55,0.190331698,0.6,-0.22184875,1.4,0.146128036,0.78,-0.107905397,6.17,0.790285164,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
2.26941,0.39,1.55,0.190331698,0.6,-0.22184875,1.4,0.146128036,0.78,-0.107905397,6.17,0.790285164,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.7863748,0.13,1.45,0.161368002,0.19,-0.721246399,2,0.301029996,0.75,-0.124938737,7.24,0.859738566,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.7863748,0.13,1.45,0.161368002,0.19,-0.721246399,2,0.301029996,0.75,-0.124938737,7.24,0.859738566,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
3.764549,0.6,1.65,0.217483944,1,0,1.5,0.176091259,1.1,0.041392685,7.24,0.859738566,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
3.764549,0.6,1.65,0.217483944,1,0,1.5,0.176091259,1.1,0.041392685,7.24,0.859738566,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
3.392446,0.7,1.75,0.243038049,1.23,0.089905111,1.55,0.190331698,1.25,0.096910013,7.24,0.859738566,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
3.392446,0.7,1.75,0.243038049,1.23,0.089905111,1.55,0.190331698,1.25,0.096910013,7.24,0.859738566,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.1238384,0.66,1.45,0.161368002,0.96,-0.017728767,1.75,0.243038049,1.4,0.146128036,7.24,0.859738566,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.1238384,0.66,1.45,0.161368002,0.96,-0.017728767,1.75,0.243038049,1.4,0.146128036,7.24,0.859738566,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.1127,0.18,1.55,0.190331698,0.28,-0.552841969,2,0.301029996,0.86,-0.065501549,8.32,0.920123326,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.1127,0.18,1.55,0.190331698,0.28,-0.552841969,2,0.301029996,0.86,-0.065501549,8.32,0.920123326,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.62909,0.17,1.75,0.243038049,0.3,-0.522878745,1.9,0.278753601,0.8,-0.096910013,10,1,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.62909,0.17,1.75,0.243038049,0.3,-0.522878745,1.9,0.278753601,0.8,-0.096910013,10,1,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
2.019284,0.17,1.8,0.255272505,0.3,-0.522878745,1.9,0.278753601,0.8,-0.096910013,11.22,1.049992857,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
2.019284,0.17,1.8,0.255272505,0.3,-0.522878745,1.9,0.278753601,0.8,-0.096910013,11.22,1.049992857,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.716897,0.15,1.9,0.278753601,0.28,-0.552841969,2.15,0.33243846,0.85,-0.070581074,12.3,1.089905111,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.716897,0.15,1.9,0.278753601,0.28,-0.552841969,2.15,0.33243846,0.85,-0.070581074,12.3,1.089905111,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.741509,0.46,1.88,0.274157849,0.86,-0.065501549,1.8,0.255272505,1.25,0.096910013,12.3,1.089905111,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.741509,0.46,1.88,0.274157849,0.86,-0.065501549,1.8,0.255272505,1.25,0.096910013,12.3,1.089905111,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.6136929,0.14,1.95,0.290034611,0.27,-0.568636236,2.25,0.352182518,0.88,-0.055517328,13.49,1.13001195,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.6136929,0.14,1.95,0.290034611,0.27,-0.568636236,2.25,0.352182518,0.88,-0.055517328,13.49,1.13001195,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.1122565,0.42,2.25,0.352182518,0.95,-0.022276395,2.15,0.33243846,1.4,0.146128036,30.9,1.489958479,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.1122565,0.42,2.25,0.352182518,0.95,-0.022276395,2.15,0.33243846,1.4,0.146128036,30.9,1.489958479,6.165950019,0.79,6350,3.802773725,7020,3.846337112,EW
1.2334603,0.75,1.72,0.235528447,1.28,0.10720997,1.49,0.173186268,1.68,0.225309282,5.99,0.777426822,6.06,0.782472624,7430,3.870988814,7030,3.846955325,EW
1.7428,0.75,1.72,0.235528447,1.28,0.10720997,1.49,0.173186268,1.68,0.225309282,5.99,0.777426822,6.06,0.782472624,7430,3.870988814,7030,3.846955325,EW
1.75106,0.34,1.4,0.146128036,0.48,-0.318758763,1.33,0.123851641,2.12,0.326335861,10.38,1.016197354,9.77,0.989894564,9030,3.95568775,7030,3.846955325,EW
2.5587832,0.34,1.4,0.146128036,0.48,-0.318758763,1.33,0.123851641,2.12,0.326335861,10.38,1.016197354,9.77,0.989894564,9030,3.95568775,7030,3.846955325,EW
0.43873,0.075,1.6,0.204119983,0.12,-0.920818754,1.79,0.252853031,0.74,-0.13076828,7.608207171,0.88128233,1.201734399,0.079808493,7175,3.855821905,7035,3.847264102,EW
1.2334603,0.75,1.77,0.247973266,1.34,0.127104798,1.95,0.290034611,1.8,0.255272505,8.42,0.925312091,7.15,0.854306042,7060,3.848804701,7060,3.848804701,EW
2.075493,0.75,1.77,0.247973266,1.34,0.127104798,1.95,0.290034611,1.8,0.255272505,8.42,0.925312091,7.15,0.854306042,7060,3.848804701,7060,3.848804701,EW
2.10956,0.46,1.33,0.123851641,0.69,-0.161150909,1.32,0.120573931,0.8,-0.096910013,4.68,0.670245853,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
2.10956,0.46,1.33,0.123851641,0.69,-0.161150909,1.32,0.120573931,0.8,-0.096910013,4.68,0.670245853,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.83783,0.54,1.2,0.079181246,0.65,-0.187086643,1.1,0.041392685,0.72,-0.142667504,5.13,0.710117365,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.83783,0.54,1.2,0.079181246,0.65,-0.187086643,1.1,0.041392685,0.72,-0.142667504,5.13,0.710117365,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.847308,0.35,1.53,0.184691431,0.54,-0.26760624,1.4,0.146128036,0.75,-0.124938737,6.17,0.790285164,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.847308,0.35,1.53,0.184691431,0.54,-0.26760624,1.4,0.146128036,0.75,-0.124938737,6.17,0.790285164,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.790328,0.39,1.55,0.190331698,0.61,-0.214670165,1.4,0.146128036,0.79,-0.102372909,6.17,0.790285164,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.790328,0.39,1.55,0.190331698,0.61,-0.214670165,1.4,0.146128036,0.79,-0.102372909,6.17,0.790285164,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.8364125,0.44,1.6,0.204119983,0.7,-0.15490196,1.46,0.164352856,0.88,-0.055517328,7.24,0.859738566,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.8364125,0.44,1.6,0.204119983,0.7,-0.15490196,1.46,0.164352856,0.88,-0.055517328,7.24,0.859738566,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.60236,0.48,1.8,0.255272505,0.85,-0.070581074,1.6,0.204119983,1,0,7.24,0.859738566,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.60236,0.48,1.8,0.255272505,0.85,-0.070581074,1.6,0.204119983,1,0,7.24,0.859738566,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.8771881,0.14,1.75,0.243038049,0.25,-0.602059991,2.6,0.414973348,1,0,8.32,0.920123326,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.8771881,0.14,1.75,0.243038049,0.25,-0.602059991,2.6,0.414973348,1,0,8.32,0.920123326,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.88608,0.68,1.5,0.176091259,0.4,-0.397940009,1.8,0.255272505,1.45,0.161368002,8.32,0.920123326,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.88608,0.68,1.5,0.176091259,0.4,-0.397940009,1.8,0.255272505,1.45,0.161368002,8.32,0.920123326,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.97348267,0.12,2.15,0.33243846,0.26,-0.585026652,2.5,0.397940009,0.9,-0.045757491,23.99,1.380030248,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
1.97348267,0.12,2.15,0.33243846,0.26,-0.585026652,2.5,0.397940009,0.9,-0.045757491,23.99,1.380030248,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
2.07116,0.48,2.15,0.33243846,1.05,0.021189299,2.05,0.311753861,1.45,0.161368002,23.99,1.380030248,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
2.07116,0.48,2.15,0.33243846,1.05,0.021189299,2.05,0.311753861,1.45,0.161368002,23.99,1.380030248,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
2.12317,0.52,2.15,0.33243846,1.12,0.049218023,2.15,0.33243846,1.55,0.190331698,23.99,1.380030248,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
2.12317,0.52,2.15,0.33243846,1.12,0.049218023,2.15,0.33243846,1.55,0.190331698,23.99,1.380030248,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
2.12363,0.52,2.8,0.447158031,1.45,0.161368002,2.45,0.389166084,1.75,0.243038049,72,1.857332496,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
2.12363,0.52,2.8,0.447158031,1.45,0.161368002,2.45,0.389166084,1.75,0.243038049,72,1.857332496,7.244359601,0.86,5930,3.773054693,7220,3.858537198,EW
0.67704303,0.969895288,1.528,0.184123354,1.482,0.170848204,1.592,0.201943063,1.738,0.240049772,7.184885089,0.856419827,9.124478998,0.960208076,7500,3.875061263,7620,3.881954971,EW
1.96143,0.64,2.44,0.387389826,1.55,0.190331698,1.65,0.217483944,1.45,0.161368002,8.62,0.935507266,6.52,0.814247596,7730,3.888179494,7700,3.886490725,EW
2.075493,0.64,2.44,0.387389826,1.55,0.190331698,1.65,0.217483944,1.45,0.161368002,8.62,0.935507266,6.52,0.814247596,7730,3.888179494,7700,3.886490725,EW
0.5508738,0.64,2.44,0.387389826,1.56,0.193124598,1.98,0.29666519,1.98,0.29666519,13.63,1.134495856,13.53,1.131297797,7920,3.898725182,7910,3.898176483,EW
0.5508738,0.64,2.44,0.387389826,1.56,0.193124598,1.98,0.29666519,1.98,0.29666519,13.63,1.134495856,13.53,1.131297797,7920,3.898725182,7910,3.898176483,EW
1.8223649,0.64,2.44,0.387389826,1.56,0.193124598,1.98,0.29666519,1.98,0.29666519,13.63,1.134495856,13.53,1.131297797,7920,3.898725182,7910,3.898176483,EW
1.8223649,0.64,2.44,0.387389826,1.56,0.193124598,1.98,0.29666519,1.98,0.29666519,13.63,1.134495856,13.53,1.131297797,7920,3.898725182,7910,3.898176483,EW
2.11149854,0.64,2.44,0.387389826,1.56,0.193124598,1.98,0.29666519,1.98,0.29666519,13.63,1.134495856,13.53,1.131297797,7920,3.898725182,7910,3.898176483,EW
2.11149854,0.64,2.44,0.387389826,1.56,0.193124598,1.98,0.29666519,1.98,0.29666519,13.63,1.134495856,13.53,1.131297797,7920,3.898725182,7910,3.898176483,EW
4.68477,0.64,2.44,0.387389826,1.56,0.193124598,1.98,0.29666519,1.98,0.29666519,13.63,1.134495856,13.53,1.131297797,7920,3.898725182,7910,3.898176483,EW
4.68477,0.64,2.44,0.387389826,1.56,0.193124598,1.98,0.29666519,1.98,0.29666519,13.63,1.134495856,13.53,1.131297797,7920,3.898725182,7910,3.898176483,EW
5.015243,0.64,2.44,0.387389826,1.56,0.193124598,1.98,0.29666519,1.98,0.29666519,13.63,1.134495856,13.53,1.131297797,7920,3.898725182,7910,3.898176483,EW
2.5587832,0.6,3.11,0.492760389,1.87,0.271841607,2.98,0.474216264,1.98,0.29666519,70.64,1.849050691,14.74,1.168497484,9750,3.989004616,8070,3.906873535,EW
3.4522013,0.6,3.11,0.492760389,1.87,0.271841607,2.98,0.474216264,1.98,0.29666519,70.64,1.849050691,14.74,1.168497484,9750,3.989004616,8070,3.906873535,EW
0.629306,0.302,1.94,0.28780173,0.59,-0.229147988,2.09,0.320146286,1.23,0.089905111,18,1.255272505,6,0.77815125,8200,3.913813852,8129,3.910037124,EW
0.77454388,0.7,2.24,0.350248018,1.56,0.193124598,1.7,0.230448921,1.92,0.283301229,14.96,1.174931594,14.96,1.174931594,8720,3.940516485,8240,3.915927212,EW
1.96143,0.7,2.24,0.350248018,1.56,0.193124598,1.7,0.230448921,1.92,0.283301229,14.96,1.174931594,14.96,1.174931594,8720,3.940516485,8240,3.915927212,EW
2.454934,0.75,2.86,0.456366033,2.14,0.330413773,2.26,0.354108439,2.26,0.354108439,27.11,1.433129518,27.11,1.433129518,8810,3.944975908,8810,3.944975908,EW
3.4522013,0.75,2.86,0.456366033,2.14,0.330413773,2.26,0.354108439,2.26,0.354108439,27.11,1.433129518,27.11,1.433129518,8810,3.944975908,8810,3.944975908,EW
0.6806854,0.47,4.76,0.677606953,2.25,0.352182518,2.3,0.361727836,2.34,0.369215857,46.54,1.667826379,34.54,1.538322333,9960,3.998259338,9200,3.963787827,EW
3.952955,0.47,4.76,0.677606953,2.25,0.352182518,2.3,0.361727836,2.34,0.369215857,46.54,1.667826379,34.54,1.538322333,9960,3.998259338,9200,3.963787827,EW
1.2625425,0.61,3.12,0.494154594,1.89,0.276461804,2.8,0.447158031,2.78,0.444044796,62.78,1.797821311,61.94,1.791971201,9750,3.989004616,9750,3.989004616,EW
1.805233,0.61,3.12,0.494154594,1.89,0.276461804,2.8,0.447158031,2.78,0.444044796,62.78,1.797821311,61.94,1.791971201,9750,3.989004616,9750,3.989004616,EW
0.6806854,0.57,5.08,0.705863712,2.91,0.463892989,2.58,0.411619706,2.65,0.423245874,57.95,1.76305344,57.6,1.760422483,9960,3.998259338,9810,3.991669007,EW
5.0490291,0.57,5.08,0.705863712,2.91,0.463892989,2.58,0.411619706,2.65,0.423245874,57.95,1.76305344,57.6,1.760422483,9960,3.998259338,9810,3.991669007,EW
2.5268184,0.95,2.8,0.447158031,2.65,0.423245874,2.4,0.380211242,2.35,0.371067862,72,1.857332496,63.09573445,1.8,10402,4.017116849,10400,4.017033339,EW
2.5268184,0.95,2.8,0.447158031,2.65,0.423245874,2.4,0.380211242,2.35,0.371067862,72,1.857332496,63.09573445,1.8,10402,4.017116849,10400,4.017033339,EW
3.11182966,0.97,2.8,0.447158031,2.7,0.431363764,2.4,0.380211242,2.35,0.371067862,72,1.857332496,63.09573445,1.8,10402,4.017116849,10400,4.017033339,EW
3.11182966,0.97,2.8,0.447158031,2.7,0.431363764,2.4,0.380211242,2.35,0.371067862,72,1.857332496,63.09573445,1.8,10402,4.017116849,10400,4.017033339,EW
0.7326988,0.92,2.8,0.447158031,2.6,0.414973348,2.2,0.342422681,2.1,0.322219295,72,1.857332496,72.44359601,1.86,10700,4.029383778,10700,4.029383778,EW
0.7326988,0.92,2.8,0.447158031,2.6,0.414973348,2.2,0.342422681,2.1,0.322219295,72,1.857332496,72.44359601,1.86,10700,4.029383778,10700,4.029383778,EW
1.7233166,0.92,2.8,0.447158031,2.6,0.414973348,2.2,0.342422681,2.1,0.322219295,72,1.857332496,72.44359601,1.86,10700,4.029383778,10700,4.029383778,EW
1.7233166,0.92,2.8,0.447158031,2.6,0.414973348,2.2,0.342422681,2.1,0.322219295,72,1.857332496,72.44359601,1.86,10700,4.029383778,10700,4.029383778,EW
1.22311,0.98,2.8,0.447158031,2.75,0.439332694,2.36,0.372912003,2.34,0.369215857,72,1.857332496,72.44359601,1.86,10700,4.029383778,10700,4.029383778,EW
1.22311,0.98,2.8,0.447158031,2.75,0.439332694,2.36,0.372912003,2.34,0.369215857,72,1.857332496,72.44359601,1.86,10700,4.029383778,10700,4.029383778,EW
1.89664,0.96,3.25,0.511883361,3.1,0.491361694,2.6,0.414973348,2.55,0.40654018,155,2.190331698,154.8816619,2.19,12300,4.089905111,12300,4.089905111,EW
1.89664,0.96,3.25,0.511883361,3.1,0.491361694,2.6,0.414973348,2.55,0.40654018,155,2.190331698,154.8816619,2.19,12300,4.089905111,12300,4.089905111,EW
2.283184,0.98,3.25,0.511883361,3.15,0.498310554,2.75,0.439332694,2.7,0.431363764,155,2.190331698,154.8816619,2.19,12300,4.089905111,12300,4.089905111,EW
2.283184,0.98,3.25,0.511883361,3.15,0.498310554,2.75,0.439332694,2.7,0.431363764,155,2.190331698,154.8816619,2.19,12300,4.089905111,12300,4.089905111,EW
